Wiki_movie_ID,Freebase_movie_ID,Movie_release_date,Character_name,Actor_date_of_birth,Actor_gender,Actor_height,Actor_ethnicity_Freebase_ID,Actor_name,Actor_age,Freebase_character/actor_ID,Freebase_character_ID,Freebase_actor_ID,Occupations,Occupation Labels
156774,/m/014lc_,2002-12-09,Data,1949-02-02,M,1.8,,Brent Spiner,53.0,/m/01xpsg6,/m/0ctlk,/m/0n8bn,"http://www.wikidata.org/entity/Q95386357, http://www.wikidata.org/entity/Q116483723","operations officer, science officer"
1365530,/m/04x0gh,1959,Narrator,1925-01-26,M,1.77,/m/027n1m6,Paul Newman,33.0,/m/0gy759s,/m/0147fv,/m/0d6d2,,
2705839,/m/07z4tt,1942,Mowgli,1924-01-27,M,,/m/01336l,Sabu Dastagir,17.0,/m/0j_8qb,/m/0qb7g,/m/06k5vz,,
10176837,/m/02q47gg,1957,Daffy Duck,1908-05-30,M,,/m/041rx,Mel Blanc,48.0,/m/052cw2x,/m/0dng4,/m/0c5vh,,
10176837,/m/02q47gg,1957,Porky Pig,1908-05-30,M,,/m/041rx,Mel Blanc,48.0,/m/0hynknd,/m/0dngm,/m/0c5vh,,
10593987,/m/02qjqww,1950-01-28,Daffy Duck,1908-05-30,M,,/m/041rx,Mel Blanc,41.0,/m/0hynl0w,/m/0dng4,/m/0c5vh,,
10593987,/m/02qjqww,1950-01-28,Porky Pig,1908-05-30,M,,/m/041rx,Mel Blanc,41.0,/m/052cxt0,/m/0dngm,/m/0c5vh,,
4013248,/m/0bchhw,2006-06-20,Brainiac,1940-05-05,M,1.78,/m/0cnvdq1,Lance Henriksen,66.0,/m/02tb66j,/m/02ljq6,/m/02zhkz,"http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q205375, http://www.wikidata.org/entity/Q3243461, http://www.wikidata.org/entity/Q6498903","scientist, inventor, collector, supervillain"
4013248,/m/0bchhw,2006-06-20,Lois Lane,1956-03-13,F,1.67,/m/033tf_,Dana Delany,50.0,/m/02tbg08,/m/04pzy,/m/03x16f,"http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q1930187","reporter, journalist"
31186339,/m/0gkz15s,2012-03-12,Katniss Everdeen,1990-08-15,F,1.75,,Jennifer Lawrence,21.0,/m/0gw7kv0,/m/0c01vfc,/m/02x0dzw,"http://www.wikidata.org/entity/Q890527, http://www.wikidata.org/entity/Q1714828, http://www.wikidata.org/entity/Q3242115, http://www.wikidata.org/entity/Q4991371","archer, hunter, revolutionary, soldier"
31186339,/m/0gkz15s,2012-03-12,Peeta Mellark,1992-10-12,M,1.7,,Josh Hutcherson,19.0,/m/0gw7kvp,/m/0c03gdc,/m/08wjf4,"http://www.wikidata.org/entity/Q160131, http://www.wikidata.org/entity/Q1028181, http://www.wikidata.org/entity/Q3242115, http://www.wikidata.org/entity/Q4991371, http://www.wikidata.org/entity/Q7574852","baker, painter, revolutionary, soldier, special prosecutor"
31186339,/m/0gkz15s,2012-03-12,Effie Trinket,1974-02-10,F,1.65,,Elizabeth Banks,38.0,/m/0gw7kw6,/m/0gwc3bf,/m/0716t2,http://www.wikidata.org/entity/Q2994387,adviser
31186339,/m/0gkz15s,2012-03-12,Gale Hawthorne,1990-01-13,M,1.91,/m/0bbz66j,Liam Hemsworth,22.0,/m/0gw7kv7,/m/0ds96_p,/m/04yd0fh,"http://www.wikidata.org/entity/Q599151, http://www.wikidata.org/entity/Q1714828, http://www.wikidata.org/entity/Q4991371, http://www.wikidata.org/entity/Q21468747","official, hunter, soldier, coal miner"
31186339,/m/0gkz15s,2012-03-12,Haymitch Abernathy,1961-07-23,M,1.78,,Woody Harrelson,50.0,/m/0gw7kvg,/m/0dgqp5b,/m/0170s4,http://www.wikidata.org/entity/Q16515647,mentor
31186339,/m/0gkz15s,2012-03-12,Clove,1997-02-25,F,1.6,,Isabelle Fuhrman,15.0,/m/0gwc2s3,/m/0gwc3bw,/m/0gpczt,,
31186339,/m/0gkz15s,2012-03-12,Glimmer,1990-05-17,F,1.626,,Leven Rambin,21.0,/m/0gwc38n,/m/0gwc38r,/m/0739nc,,
27826338,/m/0cc5m07,2012,Robert Langdon,1956-07-09,M,1.83,/m/02p4q5p,Tom Hanks,55.0,/m/0czymt8,/m/02ghwh,/m/0bxtg,"http://www.wikidata.org/entity/Q201788, http://www.wikidata.org/entity/Q1622272, http://www.wikidata.org/entity/Q1792450","historian, university teacher, art historian"
2021700,/m/06fqlk,2006-04-24,Ethan Hunt,1962-07-03,M,1.7,/m/02ctzb,Tom Cruise,43.0,/m/0k0qsw,/m/09bl39,/m/07r1h,http://www.wikidata.org/entity/Q392651,intelligence agent
30873695,/m/04nkm_,1990-08-17,Pazuzu,1924-06-03,F,,,Colleen Dewhurst,66.0,/m/0l12_nf,/m/02rd5cp,/m/031sg0,,
152328,/m/013vbq,1982-05-28,"Tony ""Duke"" Evers",1937-03-23,M,1.83,/m/0x67,Tony Burton,45.0,/m/02tb6n6,/m/047n7bm,/m/0bxvvc,"http://www.wikidata.org/entity/Q22269196, http://www.wikidata.org/entity/Q22122536","professional boxer, boxing trainer"
152328,/m/013vbq,1982-05-28,Clubber Lang,1952-05-21,M,1.78,/m/0x67,Mr. T,30.0,/m/0k2n56,/m/063y59,/m/04s_q,http://www.wikidata.org/entity/Q22269196,professional boxer
152328,/m/013vbq,1982-05-28,Paulie Pennino,1940-04-30,M,1.73,/m/0xnvg,Burt Young,42.0,/m/0k2n4r,/m/0283rd1,/m/04yywz,http://www.wikidata.org/entity/Q5171647,cornerman
152328,/m/013vbq,1982-05-28,Rocky Balboa,1946-07-06,M,1.77,/m/0xnvg,Sylvester Stallone,35.0,/m/0k2n4f,/m/0c9qty,/m/0gn30,"http://www.wikidata.org/entity/Q22269196, http://www.wikidata.org/entity/Q12794619, http://www.wikidata.org/entity/Q22122536, http://www.wikidata.org/entity/Q43563252","professional boxer, proprietor, boxing trainer, restaurant owner"
152328,/m/013vbq,1982-05-28,Mickey Goldmill,1907-11-16,M,1.664,,Burgess Meredith,74.0,/m/0k2n51,/m/027498z,/m/01xcqc,"http://www.wikidata.org/entity/Q22269196, http://www.wikidata.org/entity/Q22122536","professional boxer, boxing trainer"
152328,/m/013vbq,1982-05-28,Apollo Creed,1948-01-14,M,1.88,/m/0x67,Carl Weathers,34.0,/m/0k2n4x,/m/0cg655,/m/0234pg,"http://www.wikidata.org/entity/Q22269196, http://www.wikidata.org/entity/Q22122536","professional boxer, boxing trainer"
407591,/m/024mpp,2003-06-17,Hulk,1968-08-09,M,1.89,/m/09fqz7,Eric Bana,34.0,/m/0jznl7,/m/07rgn,/m/018009,"http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q901","scientist, scientist, scientist, scientist"
407591,/m/024mpp,2003-06-17,Betty Ross Banner,1970-12-12,F,1.69,/m/041rx,Jennifer Connelly,32.0,/m/0jznld,/m/03hww5,/m/0fgg4,"http://www.wikidata.org/entity/Q36180, http://www.wikidata.org/entity/Q182436, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q2095549, http://www.wikidata.org/entity/Q5446967, http://www.wikidata.org/entity/Q9352089","writer, librarian, superhero, aircraft pilot, field agent, spy"
407591,/m/024mpp,2003-06-17,Thunderbolt Ross,1944-08-09,M,1.88,/m/07bch9,Sam Elliott,58.0,/m/03jq1g0,/m/07jhhf,/m/06m6p7,"http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q189290, http://www.wikidata.org/entity/Q28604408, http://www.wikidata.org/entity/Q408832, http://www.wikidata.org/entity/Q6498903","superhero, military officer, stunt pilot, airman, supervillain"
407591,/m/024mpp,2003-06-17,Glenn Talbot,1971-06-20,M,1.82,,Josh Lucas,31.0,/m/03jr55g,/m/03fzs7,/m/04bdzg,http://www.wikidata.org/entity/Q47064,military personnel
407591,/m/024mpp,2003-06-17,Brian Banner,1941-02-08,M,1.85,/m/03bkbh,Nick Nolte,62.0,/m/03lh9rt,/m/03d79g5,/m/0lkr7,http://www.wikidata.org/entity/Q169470,physicist
8827343,/m/027l4pf,2006,OSS 117,1972-06-19,M,1.82,,Jean Dujardin,33.0,/m/05zbyr4,/m/03h5xdw,/m/03wfnsp,http://www.wikidata.org/entity/Q9352089,spy
4680612,/m/0cg_vf,2005-02-01,Fa Mulan,1963-11-20,F,1.63,/m/0d2by,Ming-Na,41.0,/m/0bfm1v1,/m/025tjm2,/m/033m23,"http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q1250916, http://www.wikidata.org/entity/Q1250916, http://www.wikidata.org/entity/Q1250916, http://www.wikidata.org/entity/Q1250916","military personnel, military personnel, military personnel, military personnel, warrior, warrior, warrior, warrior"
4680612,/m/0cg_vf,2005-02-01,Fa Mulan,1971-02-22,F,1.57,,Lea Salonga,33.0,/m/0bfm1v9,/m/025tjm2,/m/01vj88,"http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q1250916, http://www.wikidata.org/entity/Q1250916, http://www.wikidata.org/entity/Q1250916, http://www.wikidata.org/entity/Q1250916","military personnel, military personnel, military personnel, military personnel, warrior, warrior, warrior, warrior"
27602958,/m/0ch2ftv,2010-07-27,Jonah Hex,1969-02-22,M,1.8,/m/02vsw1,Thomas Jane,41.0,/m/0gv_zjc,/m/02pbh3,/m/0408np,"http://www.wikidata.org/entity/Q178521, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q619851, http://www.wikidata.org/entity/Q621613, http://www.wikidata.org/entity/Q4991371","cowboy, superhero, gunfighter, bounty hunter, soldier"
23471953,/m/06w872b,1971-09-27,Andromache,1937-01-30,F,1.8,/m/0g96wd,Vanessa Redgrave,34.0,/m/05lzvzj,/m/0l0rf,/m/0h32q,,
23471953,/m/06w872b,1971-09-27,Hecuba,1907-05-12,F,1.715,,Katharine Hepburn,64.0,/m/06l_49_,/m/0kkht,/m/0bw87,http://www.wikidata.org/entity/Q16511993,queen
23471953,/m/06w872b,1971-09-27,Cassandra,1942-07-01,F,,,Geneviève Bujold,29.0,/m/06l_4bc,/m/01xh7,/m/02gpbs,,
23471953,/m/06w872b,1971-09-27,Helen,1926-09-03,F,,/m/0bkbz,Irene Papas,45.0,/m/06l_4bm,/m/0h166,/m/0289nx,,
23471953,/m/06w872b,1971-09-27,Talthybius,1936-10-09,M,1.753,/m/02w7gg,Brian Blessed,34.0,/m/06l_4bz,/m/02w70f,/m/02p3j2,http://www.wikidata.org/entity/Q6394826,kerykes
23471953,/m/06w872b,1971-09-27,Menelaus,1922-03-31,M,,,Patrick Magee,49.0,/m/06l_dfy,/m/0cjnv,/m/096_sn,,
5149870,/m/0d51xq,1949,Bugs Bunny,1908-05-30,M,,/m/041rx,Mel Blanc,40.0,/m/052c751,/m/0d9kl,/m/0c5vh,http://www.wikidata.org/entity/Q1552579,handyman
14600357,/m/03d94g2,2008-04-01,Rachel Moore,1965-03-21,F,,,Wakana Yamazaki,43.0,/m/0hqgbf4,/m/040b15,/m/04qy3c,,
14600357,/m/03d94g2,2008-04-01,Richard Moore,1946-09-18,M,,,Akira Kamiya,61.0,/m/0hqgbfd,/m/068k36,/m/03q64h,http://www.wikidata.org/entity/Q1058617,private investigator
2259030,/m/06zxb7,1932-03-25,Tarzan,1904-06-02,M,1.905,/m/0ffj5g,Johnny Weissmuller,27.0,/m/04128gb,/m/07lk3,/m/04709,"http://www.wikidata.org/entity/Q331432, http://www.wikidata.org/entity/Q1714828, http://www.wikidata.org/entity/Q2873500, http://www.wikidata.org/entity/Q14009165, http://www.wikidata.org/entity/Q1259323","fisher, hunter, adventurer, trapper, tribal chief"
415018,/m/025m4k,1957,Bugs Bunny,1908-05-30,M,,/m/041rx,Mel Blanc,48.0,/m/0646xz3,/m/0d9kl,/m/0c5vh,http://www.wikidata.org/entity/Q1552579,handyman
703807,/m/0344xk,1995-06-30,Billy Cranston,1969-01-07,M,,,David Yost,26.0,/m/0k0nlg,/m/04frkc,/m/02vyr0,"http://www.wikidata.org/entity/Q205375, http://www.wikidata.org/entity/Q15360275","inventor, high school student"
703807,/m/0344xk,1995-06-30,Aisha Campbell,1975-09-28,F,1.54,/m/0x67,Karan Ashley,19.0,/m/0k0nly,/m/04ppf5,/m/054wzy,,
703807,/m/0344xk,1995-06-30,Adam Park,1976-01-06,M,1.75,/m/01336l,Johnny Yong Bosch,19.0,/m/0k0nls,/m/0283p_,/m/04bbv7,,
703807,/m/0344xk,1995-06-30,Tommy Oliver,1973-09-04,M,1.8,/m/0432mrk,Jason David Frank,21.0,/m/0k0nm2,/m/0283mm,/m/027ymx,"http://www.wikidata.org/entity/Q1662561, http://www.wikidata.org/entity/Q10349745, http://www.wikidata.org/entity/Q2251335, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q15360275","paleontologist, racing automobile driver, school teacher, swordfighter, high school student"
703807,/m/0344xk,1995-06-30,Rocky DeSantos,1974-05-29,M,1.72,,Steve Cardenas,21.0,/m/0k0nlm,/m/03_xwn,/m/097wpr,,
703807,/m/0344xk,1995-06-30,Kimberly Hart,1970-10-06,F,1.57,,Amy Jo Johnson,24.0,/m/0k0nl9,/m/03188z,/m/01py3ff,"http://www.wikidata.org/entity/Q177220, http://www.wikidata.org/entity/Q11124885, http://www.wikidata.org/entity/Q16947675, http://www.wikidata.org/entity/Q15360275, http://www.wikidata.org/entity/Q28971125","singer, martial artist, gymnast, high school student, cheerleader"
703807,/m/0344xk,1995-06-30,Zordon,1958-08-15,M,,,Nicholas Bell,36.0,/m/0k0nmw,/m/02r3q0,/m/027x329,,
2828905,/m/085bd1,1999-02-28,Alice,1985-02-07,F,1.65,/m/0xnvg,Tina Majorino,14.0,/m/0jt7mp,/m/0gw8_,/m/03_jxq,,
2828905,/m/085bd1,1999-02-28,Cheshire Cat,1955-11-13,F,1.65,/m/041rx,Whoopi Goldberg,43.0,/m/0jt7mv,/m/013290,/m/0fb1q,,
2828905,/m/085bd1,1999-02-28,Caterpillar,1943-12-31,M,1.73,/m/0dryh9k,Ben Kingsley,55.0,/m/0jt7m_,/m/04xlmy,/m/016k6x,,
2828905,/m/085bd1,1999-02-28,The White Knight,1938-10-22,M,1.85,,Christopher Lloyd,60.0,/m/0jt7n4,/m/04lfrrf,/m/01l_yg,http://www.wikidata.org/entity/Q102083,knight
2828905,/m/085bd1,1999-02-28,Queen of Hearts,1958-03-03,F,1.65,/m/02w7gg,Miranda Richardson,40.0,/m/0jt7nm,/m/022grm,/m/0525b,,
2828905,/m/085bd1,1999-02-28,Mock Turtle,1933-06-11,M,1.78,/m/048z7l,Gene Wilder,65.0,/m/0jt7ny,/m/03w996,/m/027l0b,,
2828905,/m/085bd1,1999-02-28,Mad Hatter,1950-03-26,M,1.71,/m/033njm,Martin Short,48.0,/m/0jt7p2,/m/0184s5,/m/01trf3,,
27098,/m/06r2_,1982-06-04,Joachim,1952-07-15,M,1.91,,Judson Scott,29.0,/m/05pvbsh,/m/0286z3g,/m/06dtw0,,
27098,/m/06r2_,1982-06-04,James T. Kirk,1931-03-22,M,1.77,/m/067lts,William Shatner,51.0,/m/022qrv1,/m/0crtw,/m/084m3,"http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q65936040, http://www.wikidata.org/entity/Q87265645","explorer, tactician, spaceship captain"
27098,/m/06r2_,1982-06-04,Spock,1931-03-26,M,1.85,/m/041rx,Leonard Nimoy,51.0,/m/02h8fhl,/m/0f13t,/m/0f13b,"http://www.wikidata.org/entity/Q121998, http://www.wikidata.org/entity/Q1383594, http://www.wikidata.org/entity/Q193391, http://www.wikidata.org/entity/Q116483723, http://www.wikidata.org/entity/Q60661987","ambassador, executive officer, diplomat, science officer, time traveller"
27098,/m/06r2_,1982-06-04,Leonard McCoy,1920-01-20,M,1.78,,DeForest Kelley,62.0,/m/02h8g34,/m/06r5b,/m/0k464,"http://www.wikidata.org/entity/Q39631, http://www.wikidata.org/entity/Q78158126","physician, spaceship's surgeon"
27098,/m/06r2_,1982-06-04,Montgomery Scott,1920-03-03,M,1.8,,James Doohan,62.0,/m/02h8fx4,/m/026npn,/m/03hzfdp,http://www.wikidata.org/entity/Q1816148,chief engineer
27098,/m/06r2_,1982-06-04,Pavel Chekov,1936-09-14,M,1.68,/m/041rx,Walter Koenig,45.0,/m/04d4f1z,/m/018msj,/m/01prm3,"http://www.wikidata.org/entity/Q254651, http://www.wikidata.org/entity/Q1383594, http://www.wikidata.org/entity/Q1499523, http://www.wikidata.org/entity/Q2309900","navigator, executive officer, military safety officer, helmsman"
27098,/m/06r2_,1982-06-04,Hikaru Sulu,1937-04-20,M,1.73,/m/0cn68,George Takei,45.0,/m/02h8fzb,/m/01_rgb,/m/01_rh4,"http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q87265645, http://www.wikidata.org/entity/Q60319535","helmsman, swordfighter, spaceship captain, starship pilot"
27098,/m/06r2_,1982-06-04,Uhura,1932-12-28,F,1.65,/m/0x67,Nichelle Nichols,49.0,/m/02hk0f1,/m/012gkt,/m/012gl8,"http://www.wikidata.org/entity/Q3659898, http://www.wikidata.org/entity/Q14467526, http://www.wikidata.org/entity/Q47406182","public relations officer, linguist, Communications Officer"
27098,/m/06r2_,1982-06-04,Saavik,1951-01-12,F,1.71,,Kirstie Alley,31.0,/m/04d4f23,/m/02469f,/m/01wc7p,,
27098,/m/06r2_,1982-06-04,Khan Noonien Singh,1920-11-25,M,1.83,/m/09k5jvk,Ricardo Montalbán,61.0,/m/02h8fyx,/m/01qvsk,/m/0k014,"http://www.wikidata.org/entity/Q180095, http://www.wikidata.org/entity/Q183318, http://www.wikidata.org/entity/Q220098","tyrant, dictator, warlord"
27097,/m/06r2h,1996-11-18,Jean-Luc Picard,1940-07-13,M,1.78,/m/02w7gg,Patrick Stewart,56.0,/m/040qs2n,/m/0crvw,/m/0jbp0,"http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q189290, http://www.wikidata.org/entity/Q193391, http://www.wikidata.org/entity/Q897317, http://www.wikidata.org/entity/Q13381863","actor, military personnel, military officer, diplomat, winegrower, fencer"
27097,/m/06r2h,1996-11-18,William Riker,1952-08-19,M,1.93,,Jonathan Frakes,44.0,/m/02wsjgz,/m/0dh98,/m/0m32_,"http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q544972, http://www.wikidata.org/entity/Q1383594, http://www.wikidata.org/entity/Q4991371, http://www.wikidata.org/entity/Q87265645","actor, trombonist, executive officer, soldier, spaceship captain"
27097,/m/06r2h,1996-11-18,Data,1949-02-02,M,1.8,,Brent Spiner,47.0,/m/040qs2t,/m/0ctlk,/m/0n8bn,"http://www.wikidata.org/entity/Q95386357, http://www.wikidata.org/entity/Q116483723","operations officer, science officer"
27097,/m/06r2h,1996-11-18,Geordi La Forge,1957-02-16,M,1.702,/m/0x67,LeVar Burton,39.0,/m/02wsjjq,/m/06r66,/m/0lzb8,,
27097,/m/06r2h,1996-11-18,Worf,1952-12-09,M,1.93,/m/0x67,Michael Dorn,43.0,/m/08cx93q,/m/06qyd,/m/01s54v,http://www.wikidata.org/entity/Q1499523,military safety officer
27097,/m/06r2h,1996-11-18,Beverly Crusher,1949-03-02,F,1.715,,Gates McFadden,47.0,/m/08cx936,/m/06r4y,/m/0n89b,http://www.wikidata.org/entity/Q39631,physician
27097,/m/06r2h,1996-11-18,Deanna Troi,1955-03-29,F,1.64,/m/038723,Marina Sirtis,41.0,/m/08cx93j,/m/06r5t,/m/07qn8v,http://www.wikidata.org/entity/Q69945363,counselor
27097,/m/06r2h,1996-11-18,Zefram Cochrane,1940-01-27,M,2.01,,James Cromwell,56.0,/m/040qs2h,/m/018mw9,/m/024bbl,http://www.wikidata.org/entity/Q205375,inventor
27097,/m/06r2h,1996-11-18,Borg Queen,1954-06-28,F,1.651,,Alice Krige,42.0,/m/08cx8qx,/m/08cxb01,/m/031bsz,,
27097,/m/06r2h,1996-11-18,Sean Hawk,1966-02-13,M,1.829,,Neal McDonough,30.0,/m/08cx8r1,/m/04qh_t,/m/03w4sh,http://www.wikidata.org/entity/Q8563791,flight controller
27097,/m/06r2h,1996-11-18,Doctor,1953-10-27,M,1.78,/m/0xnvg,Robert Picardo,43.0,/m/09g2x1x,/m/06qx_,/m/02jt4y,"http://www.wikidata.org/entity/Q36180, http://www.wikidata.org/entity/Q78158126","writer, spaceship's surgeon"
27097,/m/06r2h,1996-11-18,Reginald Barclay,1947-11-24,M,1.854,,Dwight Schultz,48.0,/m/08cx9_j,/m/0m91w,/m/02bsm,"http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q81096","actor, engineer"
27097,/m/06r2h,1996-11-18,Alyssa Ogawa,1953-09-06,F,,/m/0cn68,Patti Yasutake,43.0,/m/06_mg5n,/m/045sjr,/m/045sp_,,
30000,/m/07cw4,1976-02-08,Travis Bickle,1943-08-17,M,1.77,/m/0xnvg,Robert De Niro,32.0,/m/0k43s9,/m/04p4dx,/m/06cgy,"http://www.wikidata.org/entity/Q2961580, http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q4991371","taxi driver, vigilante, soldier"
8344208,/m/02704ll,2000-02-07,Rhoda Morgenstern,1939-08-22,F,1.68,,Valerie Harper,60.0,/m/02vctnm,/m/026thdh,/m/01zbf1,,
76020,/m/0k2tc,1938,Porky Pig,1908-05-30,M,,/m/041rx,Mel Blanc,29.0,/m/052b3xt,/m/0dngm,/m/0c5vh,,
17382031,/m/04f14z0,2002,King Arthur,1983-01-13,M,1.81,,Julian Morris,18.0,/m/0gb5vp3,/m/04904,/m/0b91hk,http://www.wikidata.org/entity/Q116,monarch
17382031,/m/04f14z0,2002,Merlin,1954-01-01,M,1.854,/m/0d7wh,James Fleet,48.0,/m/0gb5vnz,/m/0578s,/m/06_hhc,"http://www.wikidata.org/entity/Q36180, http://www.wikidata.org/entity/Q42857, http://www.wikidata.org/entity/Q131081, http://www.wikidata.org/entity/Q148401, http://www.wikidata.org/entity/Q2488257, http://www.wikidata.org/entity/Q15855449, http://www.wikidata.org/entity/Q15954519","writer, prophet, druid, magician, magician, stage magician, alchemist"
17382031,/m/04f14z0,2002,Lancelot,1982-07-23,M,1.8,/m/022dp5,Paul Wesley,19.0,/m/0gyxtkt,/m/01438z,/m/0fg8vz,"http://www.wikidata.org/entity/Q102083, http://www.wikidata.org/entity/Q1365214","knight, dragonslayer"
17382031,/m/04f14z0,2002,Mordred,1977,M,,,David Tristan Birkin,24.0,/m/0h8fktq,/m/0150_n,/m/0g9d1h,http://www.wikidata.org/entity/Q36180,writer
307553,/m/01sq_q,1998-10-27,Simba,1957-11-06,M,,,Cam Clarke,40.0,/m/0h5vt42,/m/03wjyj,/m/01s9ftn,http://www.wikidata.org/entity/Q1097498,ruler
307553,/m/01sq_q,1998-10-27,Timon,1956-02-03,M,1.65,/m/033tf_,Nathan Lane,42.0,/m/0k5qrh,/m/0c31r0,/m/01nxzv,,
307553,/m/01sq_q,1998-10-27,Mufasa,1931-01-17,M,1.87,/m/0x67,James Earl Jones,67.0,/m/03jt1lh,/m/03q2bd,/m/0f6_x,http://www.wikidata.org/entity/Q1097498,ruler
307553,/m/01sq_q,1998-10-27,Rafiki,1927-11-30,M,1.78,/m/0x67,Robert Guillaume,70.0,/m/0k5qrt,/m/0djk_l,/m/02xwq9,,
307553,/m/01sq_q,1998-10-27,Simba,1962-03-21,M,1.73,/m/041rx,Matthew Broderick,36.0,/m/0gj592b,/m/03wjyj,/m/01vlj1g,http://www.wikidata.org/entity/Q1097498,ruler
27815579,/m/0cc5q0s,1996-08-23,Daffy Duck,1933-04-05,M,,,Frank Gorshin,63.0,/m/0gdh8sk,/m/0dng4,/m/03fpfm,,
27815579,/m/0cc5q0s,1996-08-23,Tasmanian Devil,1952-11-03,M,1.73,,Jim Cummings,43.0,/m/0h5lbg2,/m/01cgv4,/m/02_p5w,,
44366,/m/0c2wy,2000-04-28,Extra,1986-08-16,M,,,Trevor Nelson,13.0,/m/0ghdsn5,/m/07p5s0,/m/03f15lg,,
4207567,/m/0bq00y,2007-06-15,Nancy Drew,1991-02-10,F,1.6,,Emma Roberts,16.0,/m/02vc47b,/m/0f90t,/m/0517bc,http://www.wikidata.org/entity/Q842782,detective
4207567,/m/0bq00y,2007-06-15,George Fayne,1990-05-02,F,1.52,,Kay Panabaker,17.0,/m/03jq2h1,/m/02737h4,/m/042p_3,,
294998,/m/01r35n,1992-11-15,Kevin McCallister,1980-08-26,M,1.7,/m/033tf_,Macaulay Culkin,12.0,/m/0jzhm6,/m/0g58191,/m/01f5q5,http://www.wikidata.org/entity/Q48942,schoolchild
9382466,/m/0286n0p,1943-12-26,Tarzan,1904-06-02,M,1.905,/m/0ffj5g,Johnny Weissmuller,39.0,/m/04128h6,/m/07lk3,/m/04709,"http://www.wikidata.org/entity/Q331432, http://www.wikidata.org/entity/Q1714828, http://www.wikidata.org/entity/Q2873500, http://www.wikidata.org/entity/Q14009165, http://www.wikidata.org/entity/Q1259323","fisher, hunter, adventurer, trapper, tribal chief"
1204638,/m/04h3g0,1999,Puss in Boots,1942-03-27,M,1.8,/m/02w7gg,Michael York,56.0,/m/02vc_vx,/m/01328k,/m/02lq10,,
7197997,/m/0kv06k,1990-09-09,Don Karnage,1952-11-03,M,1.73,,Jim Cummings,37.0,/m/0glwrl8,/m/0276pdy,/m/02_p5w,"http://www.wikidata.org/entity/Q20950064, http://www.wikidata.org/entity/Q2095549","air pirate, aircraft pilot"
23127876,/m/064lpmr,1968-08-23,Fu Manchu,1922-05-27,M,1.96,,Christopher Lee,46.0,/m/064z8x7,/m/02_vb,/m/0f0kz,,
9446046,/m/02894p2,1979,Arthur Dimmesdale,1942-05-29,M,1.68,,Kevin Conway,36.0,/m/064ygvh,/m/09mjwh,/m/0508xr,http://www.wikidata.org/entity/Q1423891,Christian minister
9446046,/m/02894p2,1979,Roger Chillingworth,1945-03-07,M,1.76,,John Heard,33.0,/m/064ygvn,/m/09mjv3,/m/078g3l,,
9446046,/m/02894p2,1979,Hester Prynne,1948-05-10,F,1.689,,Meg Foster,30.0,/m/064ygvt,/m/08dc98,/m/07cly4,,
3245477,/m/090zdw,2004,Bassanio,1970-05-27,M,1.83,/m/02w7gg,Joseph Fiennes,33.0,/m/02tbfc3,/m/0h1_pdb,/m/0m31m,,
22114132,/m/062zm5h,2012-04-11,Agent Phil Coulson,1962-04-02,M,1.75,,Clark Gregg,50.0,/m/0mv3tb6,/m/0dgb7kk,/m/0c9xjl,http://www.wikidata.org/entity/Q5446967,field agent
22114132,/m/062zm5h,2012-04-11,Iron Man,1965-04-04,M,1.75,/m/041rx,Robert Downey Jr.,47.0,/m/062zmgc,/m/0hnws,/m/016z2j,"http://www.wikidata.org/entity/Q43845, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q205375","businessperson, superhero, inventor"
22114132,/m/062zm5h,2012-04-11,Captain America,1981-06-13,M,1.84,/m/033tf_,Chris Evans,30.0,/m/0gl27bp,/m/025dp,/m/058s44,http://www.wikidata.org/entity/Q47064,military personnel
